GOLD,id,BRONZE,SILVER,PLATINUM,PURCHASED,collection_id
216,1013700,76,132,328,Gold,v_quotes
220,1013701,70,130,340,Gold,v_quotes
206,1013704,66,122,318,Gold,v_quotes
211,1013706,71,127,323,Gold,v_quotes
230,1013707,80,140,350,Platinum,v_quotes
206,1013709,66,122,318,Gold,v_quotes
230,1013710,80,140,350,Gold,v_quotes
211,1013712,71,127,323,Gold,v_quotes
235,1013718,85,145,355,Silver,v_quotes
250,1013720,100,160,370,Bronze,v_quotes
221,1013721,81,137,333,Silver,v_quotes
236,1013723,86,146,356,Bronze,v_quotes
230,1013727,80,140,350,Bronze,v_quotes
220,1013728,70,130,340,Silver,v_quotes
214,1013730,74,130,326,Bronze,v_quotes
206,1013732,66,122,318,Bronze,v_quotes
209,1013733,69,125,321,Platinum,v_quotes
211,1013734,71,127,323,Silver,v_quotes
228,1013736,78,138,348,Bronze,v_quotes
220,1013737,70,130,340,Bronze,v_quotes
228,1013739,78,138,348,Gold,v_quotes
245,1013741,95,155,365,Silver,v_quotes
223,1013743,73,133,343,Silver,v_quotes
235,1013744,85,145,355,Silver,v_quotes
225,1013745,75,135,345,Silver,v_quotes
228,1013747,78,138,348,Silver,v_quotes
225,1013748,75,135,345,Bronze,v_quotes
236,1013750,96,152,348,Bronze,v_quotes
225,1013754,75,135,345,Bronze,v_quotes
230,1013755,80,140,350,Gold,v_quotes
240,1013756,90,150,360,Gold,v_quotes
220,1013757,70,130,340,Bronze,v_quotes
214,1013759,74,130,326,Platinum,v_quotes
230,1013761,80,140,350,Silver,v_quotes
230,1013762,80,140,350,Silver,v_quotes
228,1013764,78,138,348,Silver,v_quotes
220,1013765,70,130,340,Gold,v_quotes
220,1013766,70,130,340,Silver,v_quotes
225,1013769,75,135,345,Silver,v_quotes
223,1013770,73,133,343,Silver,v_quotes
219,1013771,79,135,331,Silver,v_quotes
250,1013773,100,160,370,Bronze,v_quotes
228,1013774,78,138,348,Gold,v_quotes
223,1013775,73,133,343,Bronze,v_quotes
240,1013776,90,150,360,Gold,v_quotes
230,1013778,80,140,350,Silver,v_quotes
260,1013779,110,170,380,Platinum,v_quotes
250,1013780,100,160,370,Gold,v_quotes
216,1013782,76,132,328,Gold,v_quotes
228,1013784,78,138,348,Bronze,v_quotes
230,1013785,80,140,350,Bronze,v_quotes
223,1013792,73,133,343,Bronze,v_quotes
220,1013794,70,130,340,Gold,v_quotes
206,1013796,66,122,318,Gold,v_quotes
260,1013798,110,170,380,Bronze,v_quotes
228,1013800,78,138,348,Silver,v_quotes
226,1013801,86,142,338,Gold,v_quotes
223,1013802,73,133,343,Bronze,v_quotes
230,1013805,80,140,350,Gold,v_quotes
220,1013806,70,130,340,Platinum,v_quotes
209,1013807,69,125,321,Gold,v_quotes
225,1013809,75,135,345,Silver,v_quotes
225,1013810,75,135,345,Bronze,v_quotes
216,1013811,76,132,328,Gold,v_quotes
216,1013815,76,132,328,Silver,v_quotes
228,1013816,78,138,348,Bronze,v_quotes
250,1013817,100,160,370,Bronze,v_quotes
220,1013820,70,130,340,Silver,v_quotes
220,1013822,70,130,340,Bronze,v_quotes
225,1013823,75,135,345,Bronze,v_quotes
220,1013824,70,130,340,Gold,v_quotes
236,1013826,96,152,348,Silver,v_quotes
223,1013827,73,133,343,Gold,v_quotes
239,1013828,89,149,359,Bronze,v_quotes
223,1013830,73,133,343,Silver,v_quotes
225,1013831,75,135,345,Silver,v_quotes
230,1013832,80,140,350,Gold,v_quotes
235,1013834,85,145,355,Bronze,v_quotes
225,1013835,75,135,345,Silver,v_quotes
231,1013836,91,147,343,Silver,v_quotes
230,1013838,80,140,350,Platinum,v_quotes
220,1013839,70,130,340,Silver,v_quotes
223,1013840,73,133,343,Bronze,v_quotes
220,1013841,70,130,340,Silver,v_quotes
220,1013843,70,130,340,Bronze,v_quotes
235,1013844,85,145,355,Silver,v_quotes
228,1013845,78,138,348,Silver,v_quotes
230,1011339,80,140,350,Bronze,v_quotes
246,1011340,106,162,358,Silver,v_quotes
240,1011341,90,150,360,Silver,v_quotes
225,1011343,75,135,345,Bronze,v_quotes
220,1011344,70,130,340,Gold,v_quotes
223,1011345,73,133,343,Silver,v_quotes
225,1011348,75,135,345,Gold,v_quotes
230,1011349,80,140,350,Silver,v_quotes
220,1011350,70,130,340,Gold,v_quotes
206,1011351,66,122,318,Silver,v_quotes
236,1011353,96,152,348,Silver,v_quotes
220,1011354,70,130,340,Silver,v_quotes
225,1011356,75,135,345,Silver,v_quotes
225,1011358,75,135,345,Bronze,v_quotes
228,1011360,78,138,348,Bronze,v_quotes
228,1011361,78,138,348,Silver,v_quotes
223,1011366,73,133,343,Bronze,v_quotes
216,1011369,76,132,328,Bronze,v_quotes
223,1011370,73,133,343,Bronze,v_quotes
228,1011371,78,138,348,Platinum,v_quotes
230,1011374,80,140,350,Bronze,v_quotes
216,1011376,76,132,328,Gold,v_quotes
211,1011377,71,127,323,Silver,v_quotes
225,1011379,75,135,345,Silver,v_quotes
226,1011381,86,142,338,Platinum,v_quotes
225,1011382,75,135,345,Gold,v_quotes
235,1011384,85,145,355,Bronze,v_quotes
206,1011387,66,122,318,Gold,v_quotes
230,1011388,90,146,342,Platinum,v_quotes
228,1011390,78,138,348,Silver,v_quotes
243,1011393,93,153,363,Platinum,v_quotes
228,1011395,78,138,348,Bronze,v_quotes
230,1011396,80,140,350,Bronze,v_quotes
228,1011399,78,138,348,Bronze,v_quotes
225,1011400,75,135,345,Silver,v_quotes
220,1011403,70,130,340,Gold,v_quotes
235,1011406,85,145,355,Gold,v_quotes
230,1011408,80,140,350,Platinum,v_quotes
206,1011409,66,122,318,Bronze,v_quotes
250,1011413,100,160,370,Silver,v_quotes
220,1011414,70,130,340,Platinum,v_quotes
250,1011415,100,160,370,Silver,v_quotes
235,1011417,85,145,355,Bronze,v_quotes
228,1011418,78,138,348,Platinum,v_quotes
228,1011420,78,138,348,Gold,v_quotes
246,1011421,96,156,366,Silver,v_quotes
250,1011423,100,160,370,Gold,v_quotes
223,1011425,73,133,343,Silver,v_quotes
223,1011426,73,133,343,Silver,v_quotes
240,1011428,90,150,360,Silver,v_quotes
235,1011429,85,145,355,Gold,v_quotes
220,1011430,70,130,340,Gold,v_quotes
240,1011432,90,150,360,Silver,v_quotes
226,1011433,86,142,338,Gold,v_quotes
230,1011434,80,140,350,Gold,v_quotes
235,1011436,85,145,355,Silver,v_quotes
250,1011438,100,160,370,Gold,v_quotes
230,1011440,80,140,350,Platinum,v_quotes
220,1011442,70,130,340,Silver,v_quotes
236,1011445,96,152,348,Platinum,v_quotes
243,1011446,93,153,363,Silver,v_quotes
236,1011447,86,146,356,Silver,v_quotes
223,1011449,73,133,343,Gold,v_quotes
230,1011450,80,140,350,Silver,v_quotes
228,1011452,78,138,348,Silver,v_quotes
243,1011454,93,153,363,Silver,v_quotes
228,1011455,78,138,348,Bronze,v_quotes
206,1011456,66,122,318,Bronze,v_quotes
221,1011457,81,137,333,Bronze,v_quotes
216,1011460,76,132,328,Silver,v_quotes
230,1011461,80,140,350,Gold,v_quotes
228,1011462,78,138,348,Bronze,v_quotes
223,1011465,73,133,343,Gold,v_quotes
221,1011468,81,137,333,Platinum,v_quotes
225,1011469,75,135,345,Gold,v_quotes
220,1011472,70,130,340,Gold,v_quotes
223,1011473,73,133,343,Silver,v_quotes
223,1011474,73,133,343,Silver,v_quotes
243,1011476,93,153,363,Gold,v_quotes
235,1011479,85,145,355,Bronze,v_quotes
216,1011480,76,132,328,Silver,v_quotes
235,1011482,85,145,355,Gold,v_quotes
209,1011484,69,125,321,Platinum,v_quotes
225,1011485,75,135,345,Silver,v_quotes
211,1011487,71,127,323,Silver,v_quotes
220,1011490,70,130,340,Gold,v_quotes
236,1011491,96,152,348,Bronze,v_quotes
230,1011492,80,140,350,Gold,v_quotes
228,1011494,78,138,348,Bronze,v_quotes
225,1011495,75,135,345,Gold,v_quotes
220,1011497,70,130,340,Silver,v_quotes
250,1011498,100,160,370,Bronze,v_quotes
206,1011501,66,122,318,Silver,v_quotes
240,1011502,90,150,360,Bronze,v_quotes
223,1011503,73,133,343,Gold,v_quotes
223,1011505,73,133,343,Silver,v_quotes
220,1011506,70,130,340,Gold,v_quotes
209,1011507,69,125,321,Silver,v_quotes
237,1011509,97,153,349,Gold,v_quotes
225,1011510,75,135,345,Silver,v_quotes
230,1011511,80,140,350,Platinum,v_quotes
211,1011515,71,127,323,Gold,v_quotes
225,1011516,75,135,345,Silver,v_quotes
240,1011518,90,150,360,Silver,v_quotes
220,1011519,70,130,340,Gold,v_quotes
250,1011521,100,160,370,Bronze,v_quotes
223,1011523,73,133,343,Gold,v_quotes
220,1011525,70,130,340,Silver,v_quotes
211,1011529,71,127,323,Bronze,v_quotes
228,1011532,78,138,348,Silver,v_quotes
240,1011533,90,150,360,Bronze,v_quotes
220,1011535,70,130,340,Bronze,v_quotes
220,1011536,70,130,340,Silver,v_quotes
236,1011537,96,152,348,Gold,v_quotes
243,1011540,93,153,363,Bronze,v_quotes
216,1011541,76,132,328,Platinum,v_quotes
260,1011542,110,170,380,Bronze,v_quotes
230,1011543,80,140,350,Silver,v_quotes
230,1011546,80,140,350,Gold,v_quotes
236,1011547,96,152,348,Bronze,v_quotes
240,1011548,90,150,360,Silver,v_quotes
214,1013849,74,130,326,Silver,v_quotes
220,1013851,70,130,340,Silver,v_quotes
221,1013852,81,137,333,Gold,v_quotes
225,1013854,75,135,345,Silver,v_quotes
220,1013855,70,130,340,Gold,v_quotes
225,1013856,75,135,345,Silver,v_quotes
235,1013858,85,145,355,Gold,v_quotes
214,1013862,74,130,326,Silver,v_quotes
220,1013863,70,130,340,Silver,v_quotes
211,1013864,71,127,323,Silver,v_quotes
206,1013867,66,122,318,Silver,v_quotes
220,1013869,70,130,340,Silver,v_quotes
214,1013871,74,130,326,Silver,v_quotes
235,1013873,85,145,355,Silver,v_quotes
211,1013874,71,127,323,Bronze,v_quotes
220,1013876,70,130,340,Gold,v_quotes
223,1013878,73,133,343,Bronze,v_quotes
233,1013880,83,143,353,Gold,v_quotes
228,1013881,78,138,348,Silver,v_quotes
250,1013883,100,160,370,Silver,v_quotes
230,1013885,80,140,350,Silver,v_quotes
230,1013886,80,140,350,Gold,v_quotes
216,1013887,76,132,328,Bronze,v_quotes
245,1013890,95,155,365,Platinum,v_quotes
250,1013891,100,160,370,Silver,v_quotes
230,1013892,80,140,350,Gold,v_quotes
225,1013894,75,135,345,Silver,v_quotes
206,1013895,66,122,318,Silver,v_quotes
223,1013897,73,133,343,Silver,v_quotes
228,1013898,78,138,348,Silver,v_quotes
243,1013900,93,153,363,Silver,v_quotes
225,1013901,75,135,345,Bronze,v_quotes
250,1013902,100,160,370,Bronze,v_quotes
216,1013904,76,132,328,Gold,v_quotes
230,1013905,80,140,350,Silver,v_quotes
220,1013906,70,130,340,Gold,v_quotes
230,1013908,80,140,350,Silver,v_quotes
211,1013910,71,127,323,Gold,v_quotes
230,1013911,80,140,350,Silver,v_quotes
243,1013913,93,153,363,Silver,v_quotes
235,1013914,85,145,355,Gold,v_quotes
240,1013915,90,150,360,Platinum,v_quotes
230,1013916,80,140,350,Gold,v_quotes
220,1013920,70,130,340,Bronze,v_quotes
260,1013921,110,170,380,Bronze,v_quotes
206,1013923,66,122,318,Bronze,v_quotes
230,1013925,80,140,350,Silver,v_quotes
206,1013926,66,122,318,Silver,v_quotes
229,1013927,89,145,341,Gold,v_quotes
223,1013929,73,133,343,Silver,v_quotes
230,1013930,80,140,350,Gold,v_quotes
245,1013931,95,155,365,Gold,v_quotes
240,1013933,90,150,360,Silver,v_quotes
228,1013935,78,138,348,Gold,v_quotes
230,1013936,80,140,350,Gold,v_quotes
220,1013939,70,130,340,Bronze,v_quotes
240,1013942,90,150,360,Silver,v_quotes
209,1013943,69,125,321,Gold,v_quotes
225,1013944,75,135,345,Gold,v_quotes
228,1013946,78,138,348,Bronze,v_quotes
223,1013948,73,133,343,Silver,v_quotes
235,1013950,85,145,355,Gold,v_quotes
228,1013955,78,138,348,Gold,v_quotes
216,1013957,76,132,328,Gold,v_quotes
243,1013959,93,153,363,Bronze,v_quotes
246,1013962,106,162,358,Bronze,v_quotes
228,1013963,78,138,348,Bronze,v_quotes
230,1013967,80,140,350,Silver,v_quotes
230,1013968,80,140,350,Platinum,v_quotes
223,1013970,73,133,343,Gold,v_quotes
220,1013971,70,130,340,Bronze,v_quotes
214,1013972,74,130,326,Silver,v_quotes
226,1013974,86,142,338,Bronze,v_quotes
225,1013975,75,135,345,Gold,v_quotes
223,1013976,73,133,343,Gold,v_quotes
206,1013978,66,122,318,Bronze,v_quotes
235,1013980,85,145,355,Bronze,v_quotes
245,1013981,95,155,365,Silver,v_quotes
206,1013982,66,122,318,Gold,v_quotes
235,1013984,85,145,355,Silver,v_quotes
225,1013985,75,135,345,Bronze,v_quotes
206,1013986,66,122,318,Silver,v_quotes
230,1013990,80,140,350,Gold,v_quotes
220,1013991,70,130,340,Bronze,v_quotes
220,1013992,70,130,340,Gold,v_quotes
230,1013994,80,140,350,Bronze,v_quotes
225,1013996,75,135,345,Silver,v_quotes
230,1013997,80,140,350,Gold,v_quotes
220,1014002,70,130,340,Bronze,v_quotes
225,1014006,75,135,345,Bronze,v_quotes
225,1014007,75,135,345,Silver,v_quotes
228,1014008,78,138,348,Silver,v_quotes
243,1014010,93,153,363,Gold,v_quotes
236,1014013,96,152,348,Gold,v_quotes
225,1014014,75,135,345,Platinum,v_quotes
220,1014016,70,130,340,Bronze,v_quotes
216,1014017,76,132,328,Gold,v_quotes
236,1014018,86,146,356,Bronze,v_quotes
252,1014020,112,168,364,Gold,v_quotes
230,1014021,80,140,350,Bronze,v_quotes
228,1014023,78,138,348,Silver,v_quotes
223,1014026,73,133,343,Silver,v_quotes
206,1014027,66,122,318,Gold,v_quotes
241,1014029,91,151,361,Bronze,v_quotes
220,1014032,70,130,340,Platinum,v_quotes
228,1014034,78,138,348,Silver,v_quotes
231,1014035,91,147,343,Silver,v_quotes
209,1014036,69,125,321,Silver,v_quotes
243,1014039,93,153,363,Silver,v_quotes
206,1014043,66,122,318,Silver,v_quotes
216,1014044,76,132,328,Bronze,v_quotes
225,1014046,75,135,345,Bronze,v_quotes
225,1014047,75,135,345,Silver,v_quotes
230,1014048,80,140,350,Silver,v_quotes
235,1014051,85,145,355,Silver,v_quotes
226,1014052,86,142,338,Platinum,v_quotes
231,1014053,91,147,343,Gold,v_quotes
250,1014054,100,160,370,Platinum,v_quotes
230,1014056,80,140,350,Silver,v_quotes
216,1014057,76,132,328,Silver,v_quotes
250,1014058,100,160,370,Silver,v_quotes
220,1011554,70,130,340,Platinum,v_quotes
240,1011555,90,150,360,Platinum,v_quotes
206,1011556,66,122,318,Bronze,v_quotes
230,1011558,80,140,350,Gold,v_quotes
225,1011559,75,135,345,Bronze,v_quotes
230,1011560,80,140,350,Bronze,v_quotes
211,1011562,71,127,323,Gold,v_quotes
225,1011566,75,135,345,Silver,v_quotes
230,1011567,80,140,350,Silver,v_quotes
230,1011569,80,140,350,Platinum,v_quotes
220,1011573,70,130,340,Silver,v_quotes
235,1011574,85,145,355,Bronze,v_quotes
240,1011575,90,150,360,Platinum,v_quotes
216,1011578,76,132,328,Silver,v_quotes
206,1011579,66,122,318,Gold,v_quotes
214,1011580,74,130,326,Gold,v_quotes
214,1011582,74,130,326,Bronze,v_quotes
220,1011584,70,130,340,Gold,v_quotes
228,1011585,78,138,348,Bronze,v_quotes
235,1018586,85,145,355,Silver,v_quotes
216,1018590,76,132,328,Bronze,v_quotes
225,1018591,75,135,345,Silver,v_quotes
223,1018592,73,133,343,Bronze,v_quotes
228,1018594,78,138,348,Silver,v_quotes
211,1018595,71,127,323,Gold,v_quotes
220,1018596,70,130,340,Silver,v_quotes
209,1018599,69,125,321,Gold,v_quotes
225,1018600,75,135,345,Silver,v_quotes
250,1018601,100,160,370,Silver,v_quotes
230,1018604,80,140,350,Gold,v_quotes
223,1018607,73,133,343,Gold,v_quotes
228,1018608,78,138,348,Silver,v_quotes
260,1018609,110,170,380,Silver,v_quotes
206,1018611,66,122,318,Bronze,v_quotes
223,1018612,73,133,343,Bronze,v_quotes
240,1018613,90,150,360,Platinum,v_quotes
225,1018618,75,135,345,Bronze,v_quotes
206,1018619,66,122,318,Silver,v_quotes
230,1018621,80,140,350,Gold,v_quotes
220,1018623,70,130,340,Silver,v_quotes
206,1018624,66,122,318,Gold,v_quotes
209,1018625,69,125,321,Bronze,v_quotes
211,1018626,71,127,323,Silver,v_quotes
230,1018628,80,140,350,Silver,v_quotes
225,1018630,75,135,345,Silver,v_quotes
226,1018634,86,142,338,Silver,v_quotes
211,1018636,71,127,323,Silver,v_quotes
225,1018637,75,135,345,Silver,v_quotes
236,1018638,86,146,356,Gold,v_quotes
235,1018640,85,145,355,Gold,v_quotes
228,1018641,78,138,348,Gold,v_quotes
230,1018642,80,140,350,Gold,v_quotes
244,1018645,104,160,356,Bronze,v_quotes
230,1018646,80,140,350,Silver,v_quotes
220,1018647,70,130,340,Silver,v_quotes
226,1018648,86,142,338,Gold,v_quotes
235,1018652,85,145,355,Bronze,v_quotes
221,1018653,81,137,333,Silver,v_quotes
243,1018654,93,153,363,Gold,v_quotes
220,1018656,70,130,340,Gold,v_quotes
211,1018657,71,127,323,Silver,v_quotes
250,1018658,100,160,370,Silver,v_quotes
211,1018660,71,127,323,Silver,v_quotes
230,1018661,80,140,350,Bronze,v_quotes
228,1018662,78,138,348,Silver,v_quotes
211,1018664,71,127,323,Gold,v_quotes
228,1018665,78,138,348,Silver,v_quotes
230,1018666,80,140,350,Bronze,v_quotes
250,1018667,100,160,370,Silver,v_quotes
250,1018669,100,160,370,Silver,v_quotes
225,1018670,75,135,345,Silver,v_quotes
214,1018671,74,130,326,Bronze,v_quotes
216,1018676,76,132,328,Gold,v_quotes
220,1018678,70,130,340,Platinum,v_quotes
209,1018679,69,125,321,Silver,v_quotes
214,1018681,74,130,326,Bronze,v_quotes
220,1018683,70,130,340,Bronze,v_quotes
235,1018684,85,145,355,Gold,v_quotes
206,1018688,66,122,318,Silver,v_quotes
225,1018690,75,135,345,Silver,v_quotes
211,1018691,71,127,323,Silver,v_quotes
225,1018696,75,135,345,Silver,v_quotes
211,1018699,71,127,323,Bronze,v_quotes
214,1018700,74,130,326,Silver,v_quotes
225,1018701,75,135,345,Bronze,v_quotes
225,1018704,75,135,345,Bronze,v_quotes
223,1018705,73,133,343,Silver,v_quotes
220,1018706,70,130,340,Bronze,v_quotes
240,1018711,90,150,360,Silver,v_quotes
246,1018712,106,162,358,Silver,v_quotes
206,1018713,66,122,318,Gold,v_quotes
206,1018717,66,122,318,Gold,v_quotes
225,1018718,75,135,345,Bronze,v_quotes
228,1018720,78,138,348,Bronze,v_quotes
240,1018721,90,150,360,Silver,v_quotes
225,1018725,75,135,345,Gold,v_quotes
229,1018726,89,145,341,Gold,v_quotes
211,1018727,71,127,323,Silver,v_quotes
220,1018730,70,130,340,Bronze,v_quotes
220,1018731,70,130,340,Gold,v_quotes
225,1018732,75,135,345,Gold,v_quotes
236,1018734,96,152,348,Platinum,v_quotes
228,1018735,78,138,348,Gold,v_quotes
225,1018736,75,135,345,Platinum,v_quotes
250,1018737,100,160,370,Bronze,v_quotes
225,1018739,75,135,345,Silver,v_quotes
250,1018740,100,160,370,Gold,v_quotes
240,1018741,90,150,360,Silver,v_quotes
243,1018744,93,153,363,Gold,v_quotes
250,1018745,100,160,370,Silver,v_quotes
220,1018746,70,130,340,Platinum,v_quotes
214,1018748,74,130,326,Silver,v_quotes
220,1018749,70,130,340,Platinum,v_quotes
228,1018750,78,138,348,Bronze,v_quotes
230,1018752,80,140,350,Gold,v_quotes
225,1018753,75,135,345,Bronze,v_quotes
225,1018754,75,135,345,Silver,v_quotes
240,1018756,90,150,360,Bronze,v_quotes
223,1018758,73,133,343,Silver,v_quotes
223,1018759,73,133,343,Silver,v_quotes
230,1018761,80,140,350,Bronze,v_quotes
220,1014064,70,130,340,Gold,v_quotes
230,1014068,80,140,350,Silver,v_quotes
225,1014069,75,135,345,Silver,v_quotes
206,1014071,66,122,318,Gold,v_quotes
219,1014073,79,135,331,Silver,v_quotes
211,1014074,71,127,323,Gold,v_quotes
230,1014075,80,140,350,Bronze,v_quotes
223,1014077,73,133,343,Silver,v_quotes
230,1014078,80,140,350,Bronze,v_quotes
214,1014079,74,130,326,Platinum,v_quotes
220,1014082,70,130,340,Silver,v_quotes
225,1014083,75,135,345,Gold,v_quotes
220,1014085,70,130,340,Silver,v_quotes
221,1014587,81,137,333,Bronze,v_quotes
216,1014591,76,132,328,Platinum,v_quotes
225,1014593,75,135,345,Gold,v_quotes
206,1014595,66,122,318,Bronze,v_quotes
214,1014596,74,130,326,Bronze,v_quotes
230,1014597,80,140,350,Bronze,v_quotes
235,1014602,85,145,355,Silver,v_quotes
236,1014603,96,152,348,Gold,v_quotes
206,1014604,66,122,318,Gold,v_quotes
223,1014606,73,133,343,Silver,v_quotes
223,1014607,73,133,343,Gold,v_quotes
240,1014608,90,150,360,Silver,v_quotes
228,1014609,78,138,348,Bronze,v_quotes
260,1014611,110,170,380,Silver,v_quotes
230,1014612,80,140,350,Silver,v_quotes
216,1014613,76,132,328,Platinum,v_quotes
250,1014616,100,160,370,Silver,v_quotes
223,1014617,73,133,343,Platinum,v_quotes
240,1014620,90,150,360,Silver,v_quotes
228,1014622,78,138,348,Bronze,v_quotes
225,1014624,75,135,345,Bronze,v_quotes
220,1014625,70,130,340,Gold,v_quotes
222,1014627,82,138,334,Silver,v_quotes
216,1014629,76,132,328,Bronze,v_quotes
216,1014630,76,132,328,Bronze,v_quotes
206,1014631,66,122,318,Gold,v_quotes
260,1014633,110,170,380,Bronze,v_quotes
220,1014635,70,130,340,Gold,v_quotes
230,1014637,80,140,350,Gold,v_quotes
214,1014639,74,130,326,Bronze,v_quotes
206,1014642,66,122,318,Bronze,v_quotes
230,1014644,80,140,350,Gold,v_quotes
250,1014646,100,160,370,Silver,v_quotes
211,1014647,71,127,323,Silver,v_quotes
225,1014652,75,135,345,Gold,v_quotes
240,1014654,90,150,360,Silver,v_quotes
216,1014655,76,132,328,Silver,v_quotes
260,1014656,110,170,380,Silver,v_quotes
220,1014658,70,130,340,Silver,v_quotes
220,1014659,70,130,340,Silver,v_quotes
243,1014660,93,153,363,Gold,v_quotes
220,1014661,70,130,340,Gold,v_quotes
246,1014665,106,162,358,Bronze,v_quotes
243,1014666,93,153,363,Platinum,v_quotes
220,1014667,70,130,340,Bronze,v_quotes
235,1014669,85,145,355,Silver,v_quotes
220,1014672,70,130,340,Bronze,v_quotes
243,1014673,93,153,363,Gold,v_quotes
223,1014675,73,133,343,Silver,v_quotes
216,1014676,76,132,328,Platinum,v_quotes
206,1014677,66,122,318,Silver,v_quotes
236,1014681,96,152,348,Bronze,v_quotes
209,1014683,69,125,321,Gold,v_quotes
228,1014684,78,138,348,Gold,v_quotes
243,1014686,93,153,363,Silver,v_quotes
225,1014687,75,135,345,Silver,v_quotes
250,1014690,100,160,370,Bronze,v_quotes
228,1014691,78,138,348,Gold,v_quotes
225,1014692,75,135,345,Silver,v_quotes
228,1014695,78,138,348,Gold,v_quotes
244,1014696,94,154,364,Silver,v_quotes
228,1014697,78,138,348,Bronze,v_quotes
230,1014699,80,140,350,Gold,v_quotes
225,1014700,75,135,345,Platinum,v_quotes
216,1014701,76,132,328,Platinum,v_quotes
225,1014704,75,135,345,Bronze,v_quotes
225,1014705,75,135,345,Silver,v_quotes
235,1014706,85,145,355,Gold,v_quotes
211,1014707,71,127,323,Bronze,v_quotes
226,1014710,86,142,338,Silver,v_quotes
209,1014711,69,125,321,Silver,v_quotes
228,1014712,78,138,348,Silver,v_quotes
225,1014714,75,135,345,Gold,v_quotes
228,1014715,78,138,348,Silver,v_quotes
220,1014716,70,130,340,Gold,v_quotes
228,1014719,78,138,348,Platinum,v_quotes
